 9.12800000e-05  2.58789430e+00  9.12800000e-05 -2.89073197e-25  9.12800000e-05 -2.60900673e-33 
 9.22800000e-05  2.58882066e+00  9.22800000e-05 -2.88495628e-25  9.22800000e-05 -2.59940879e-33 
 9.32800000e-05  2.58974625e+00  9.32800000e-05 -2.87919213e-25  9.32800000e-05 -2.59781009e-33 
 9.42800000e-05  2.59067107e+00  9.42800000e-05 -2.87343950e-25  9.42800000e-05 -2.58967255e-33 
 9.52800000e-05  2.59159512e+00  9.52800000e-05 -2.86769836e-25  9.52800000e-05 -2.58691441e-33 
 9.62800000e-05  2.59251839e+00  9.62800000e-05 -2.86196869e-25  9.62800000e-05 -2.57976510e-33 
 9.72800000e-05  2.59344090e+00  9.72800000e-05 -2.85625047e-25  9.72800000e-05 -2.57623445e-33 
 9.82800000e-05  2.59436264e+00  9.82800000e-05 -2.85054368e-25  9.82800000e-05 -2.56975600e-33 
 9.92800000e-05  2.59528361e+00  9.92800000e-05 -2.84484829e-25  9.92800000e-05 -2.56571288e-33 
 1.00280000e-04  2.59620381e+00  1.00280000e-04 -2.83916427e-25  1.00280000e-04 -2.55969197e-33 
 1.01280000e-04  2.59712325e+00  1.01280000e-04 -2.83349162e-25  1.01280000e-04 -2.55531110e-33 
 1.02280000e-04  2.59804192e+00  1.02280000e-04 -2.82783029e-25  1.02280000e-04 -2.54960435e-33 
 1.03280000e-04  2.59895983e+00  1.03280000e-04 -2.82218028e-25  1.03280000e-04 -2.54500312e-33 
 1.04280000e-04  2.59987697e+00  1.04280000e-04 -2.81654156e-25  1.04280000e-04 -2.53951413e-33 
 1.05280000e-04  2.60079335e+00  1.05280000e-04 -2.81091411e-25  1.05280000e-04 -2.53477143e-33 
 1.06280000e-04  2.60170896e+00  1.06280000e-04 -2.80529789e-25  1.06280000e-04 -2.52943539e-33 
 1.07280000e-04  2.60262381e+00  1.07280000e-04 -2.79969290e-25  1.07280000e-04 -2.52460420e-33 
 1.08280000e-04  2.60353790e+00  1.08280000e-04 -2.79409911e-25  1.08280000e-04 -2.51937753e-33 
 1.09280000e-04  2.60445123e+00  1.09280000e-04 -2.78851649e-25  1.09280000e-04 -2.51449342e-33 
